id_mesorregiao,id_municipio,v1006,v0408,v4090,v4300,v0439,v4614
1702,1721000,1,1,110,9,1,850
1702,1721000,1,1,110,6,2,75
1702,1721000,1,1,110,3,2,75
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,11,1,1500
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,320,11,1,380
1702,1721000,1,4,320,10,2,0
1702,1721000,1,4,320,2,,
1702,1721000,1,4,320,0,,
1702,1721000,1,1,310,5,1,240
1702,1721000,1,4,310,10,2,0
1702,1721000,1,1,310,0,,
1702,1721000,1,4,110,11,1,400
1702,1721000,1,4,110,8,1,215
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,2,0
1702,1721000,1,2,110,11,1,120
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,7,2,0
1702,1721000,1,1,110,8,1,220
1702,1721000,1,1,110,11,1,470
1702,1721000,1,1,110,11,1,1100
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,11,1,150
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,8,2,300
1702,1721000,1,4,110,7,2,0
1702,1721000,1,1,110,3,2,0
1702,1721000,1,4,240,0,1,230
1702,1721000,1,1,240,5,1,150
1702,1721000,1,1,110,7,1,650
1702,1721000,1,1,240,8,2,0
1702,1721000,1,1,110,7,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,8,1,235
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,2,240,4,1,600
1702,1721000,1,2,0,6,2,0
1702,1721000,1,4,0,4,2,0
1702,1721000,1,2,240,3,2,0
1702,1721000,1,4,0,0,,
1702,1721000,1,1,110,7,1,457
1702,1721000,1,1,450,6,1,300
1702,1721000,1,1,110,10,1,302
1702,1721000,1,1,450,9,1,250
1702,1721000,1,1,110,0,1,700
1702,1721000,1,2,110,4,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,310,5,2,0
1702,1721000,1,4,110,11,1,950
1702,1721000,1,4,110,8,2,180
1702,1721000,1,4,110,4,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,4,310,11,1,700
1702,1721000,1,1,310,0,1,200
1702,1721000,1,1,310,3,,
1702,1721000,1,1,310,0,,
1702,1721000,1,4,110,14,1,1000
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,1,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,650
1702,1721000,1,4,110,8,1,1250
1702,1721000,1,4,110,0,,
1702,1721000,1,1,0,12,2,700
1702,1721000,1,1,0,8,1,23000
1702,1721000,1,1,610,8,2,2000
1702,1721000,1,1,610,8,2,0
1702,1721000,1,1,610,11,2,900
1702,1721000,1,1,610,11,2,0
1702,1721000,1,1,110,11,2,1100
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,110,6,1,900
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,620
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,615
1702,1721000,1,4,310,7,2,0
1702,1721000,1,4,310,0,,
1702,1721000,1,1,310,2,2,0
1702,1721000,1,1,220,9,1,1000
1702,1721000,1,4,310,9,1,1000
1702,1721000,1,1,310,4,2,0
1702,1721000,1,4,110,11,1,1300
1702,1721000,1,4,110,11,1,151
1702,1721000,1,4,110,7,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,15,1,600
1702,1721000,1,1,110,11,1,400
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,11,1,800
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,5,1,220
1702,1721000,1,1,110,11,1,435
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,1100
1702,1721000,1,1,110,13,1,500
1702,1721000,1,1,110,7,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,550
1702,1721000,1,4,110,11,1,400
1702,1721000,1,4,110,0,,
1702,1721000,1,1,310,4,2,300
1702,1721000,1,1,310,8,1,150
1702,1721000,1,1,310,0,,
1702,1721000,1,1,310,0,,
1702,1721000,1,2,110,4,1,400
1702,1721000,1,2,110,3,2,0
1702,1721000,1,4,110,10,2,0
1702,1721000,1,2,110,8,1,153
1702,1721000,1,2,110,0,,
1702,1721000,1,1,110,4,1,1300
1702,1721000,1,4,110,11,2,0
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,11,1,153
1702,1721000,1,1,110,3,,
1702,1721000,1,1,110,15,1,2400
1702,1721000,1,1,110,8,2,750
1702,1721000,1,1,110,7,2,100
1702,1721000,1,4,110,11,1,3620
1702,1721000,1,4,110,16,2,800
1702,1721000,1,4,110,15,2,1000
1702,1721000,1,4,110,15,1,400
1702,1721000,1,1,110,8,1,500
1702,1721000,1,2,110,8,2,180
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,4,2,151
1702,1721000,1,1,310,11,2,600
1702,1721000,1,1,310,7,2,0
1702,1721000,1,4,110,8,1,300
1702,1721000,1,4,110,3,2,0
1702,1721000,1,1,110,11,1,581
1702,1721000,1,1,110,9,1,80
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,6,1,35
1702,1721000,1,1,310,9,2,130
1702,1721000,1,4,240,8,1,600
1702,1721000,1,4,240,11,2,400
1702,1721000,1,1,240,8,2,0
1702,1721000,1,1,240,8,2,0
1702,1721000,1,4,240,0,,
1702,1721000,1,4,111,10,2,0
1702,1721000,1,2,110,4,1,300
1702,1721000,1,4,110,10,1,300
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,1500
1702,1721000,1,4,110,15,1,1300
1702,1721000,1,1,110,12,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,0,1,350
1702,1721000,1,4,320,4,2,0
1702,1721000,1,4,110,9,1,270
1702,1721000,1,4,320,2,2,0
1702,1721000,1,4,320,0,,
1702,1721000,1,4,320,3,2,0
1702,1721000,1,1,110,9,1,350
1702,1721000,1,1,110,9,1,300
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,0,11,1,570
1702,1721000,1,1,110,15,2,1200
1702,1721000,1,1,610,15,2,1700
1702,1721000,1,1,110,11,2,430
1702,1721000,1,1,110,11,1,360
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,5,1,500
1702,1721000,1,4,110,7,1,500
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,7,1,1000
1702,1721000,1,4,110,11,1,300
1702,1721000,1,1,110,2,,
1702,1721000,1,4,110,0,,
1702,1721000,1,2,0,11,1,1000
1702,1721000,1,4,110,7,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,1500
1702,1721000,1,4,110,11,1,600
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,2,,
1702,1721000,1,1,110,16,1,3000
1702,1721000,1,1,240,11,2,0
1702,1721000,1,1,240,0,,
1702,1721000,1,1,240,0,,
1702,1721000,1,1,110,7,2,900
1702,1721000,1,4,110,3,1,400
1702,1721000,1,4,110,11,1,240
1702,1721000,1,4,110,7,2,0
1702,1721000,1,1,222,4,1,1200
1702,1721000,1,1,222,11,2,0
1702,1721000,1,1,222,15,1,600
1702,1721000,1,1,222,0,,
1702,1721000,1,4,110,5,1,500
1702,1721000,1,4,110,11,1,500
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,1,,
1702,1721000,1,1,110,4,2,150
1702,1721000,1,1,110,16,1,1500
1702,1721000,1,1,110,8,1,250
1702,1721000,1,1,310,15,1,2000
1702,1721000,1,4,310,11,2,0
1702,1721000,1,4,310,11,2,0
1702,1721000,1,4,110,11,1,1391
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,10,2,200
1702,1721000,1,4,110,7,2,0
1702,1721000,1,4,110,1,,
1702,1721000,1,4,110,15,2,1040
1702,1721000,1,4,0,11,1,1000
1702,1721000,1,4,110,11,1,900
1702,1721000,1,4,110,9,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,2,110,14,1,900
1702,1721000,1,1,110,11,1,300
1702,1721000,1,4,110,11,2,0
1702,1721000,1,1,110,1,,
1702,1721000,1,1,110,0,,
1702,1721000,1,2,110,5,1,446
1702,1721000,1,4,520,4,1,350
1702,1721000,1,4,520,11,1,380
1702,1721000,1,4,520,8,1,150
1702,1721000,1,1,240,7,1,780
1702,1721000,1,4,240,12,1,230
1702,1721000,1,1,240,1,,
1702,1721000,1,1,110,11,1,750
1702,1721000,1,1,110,12,1,750
1702,1721000,1,4,110,0,1,982
1702,1721000,1,4,110,1,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,0,5,2,0
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,110,2,2,0
1702,1721000,1,1,110,2,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,0,11,1,225
1702,1721000,1,4,340,6,2,0
1702,1721000,1,1,340,11,2,0
1702,1721000,1,4,240,8,2,0
1702,1721000,1,4,340,0,,
1702,1721000,1,1,110,11,1,524
1702,1721000,1,1,110,4,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,2,0,0,1,250
1702,1721000,1,2,110,5,2,0
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,610,14,1,600
1702,1721000,1,5,610,11,2,0
1702,1721000,1,1,610,8,2,0
1702,1721000,1,1,610,0,,
1702,1721000,1,1,610,7,2,0
1702,1721000,1,4,0,15,1,2500
1702,1721000,1,4,110,11,1,300
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,800
1702,1721000,1,1,110,11,1,600
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,4,1,350
1702,1721000,1,4,110,2,2,0
1702,1721000,1,1,110,11,2,0
1702,1721000,1,2,310,13,1,350
1702,1721000,1,4,310,10,2,0
1702,1721000,1,4,310,0,,
1702,1721000,1,4,310,7,1,400
1702,1721000,1,1,310,11,2,0
1702,1721000,1,1,310,0,,
1702,1721000,1,4,110,11,2,450
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,10,1,150
1702,1721000,1,4,110,9,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,5,1,400
1702,1721000,1,4,110,10,2,110
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,9,2,0
1702,1721000,1,4,110,7,2,0
1702,1721000,1,1,245,8,1,280
1702,1721000,1,1,245,11,2,250
1702,1721000,1,2,110,14,1,2000
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,2,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,11,1,1600
1702,1721000,1,4,110,14,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,0,11,1,510
1702,1721000,1,4,110,14,1,900
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,5,2,0
1702,1721000,1,4,110,8,1,2000
1702,1721000,1,4,110,0,2,0
1702,1721000,1,4,110,11,1,460
1702,1721000,1,4,110,1,,
1702,1721000,1,4,110,6,1,370
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,310,5,1,500
1702,1721000,1,4,310,11,2,0
1702,1721000,1,4,310,0,,
1702,1721000,1,4,310,0,,
1702,1721000,1,1,0,11,1,300
1702,1721000,1,1,310,7,1,50
1702,1721000,1,1,310,0,,
1702,1721000,1,1,310,0,,
1702,1721000,1,4,110,9,2,0
1702,1721000,1,4,110,2,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,793
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,511
1702,1721000,1,4,110,7,2,0
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,11,1,285
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,4,1,500
1702,1721000,1,1,110,4,2,0
1702,1721000,1,1,110,10,1,500
1702,1721000,1,1,110,10,1,2200
1702,1721000,1,1,110,11,1,250
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,3,1,300
1702,1721000,1,1,110,11,1,185
1702,1721000,1,9,499,2,2,0
1702,1721000,1,4,240,10,1,220
1702,1721000,1,1,499,11,1,350
1702,1721000,1,1,310,10,1,200
1702,1721000,1,1,110,5,1,200
1702,1721000,1,2,110,7,1,600
1702,1721000,1,4,110,5,1,400
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,1,0,11,1,1100
1702,1721000,1,2,110,11,1,1070
1702,1721000,1,1,110,8,2,0
1702,1721000,1,2,110,4,2,0
1702,1721000,1,2,110,4,2,0
1702,1721000,1,2,110,4,2,0
1702,1721000,1,1,110,13,1,380
1702,1721000,1,1,340,11,1,1700
1702,1721000,1,1,340,11,1,350
1702,1721000,1,1,340,0,,
1702,1721000,1,1,110,5,1,350
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,3,1,400
1702,1721000,1,4,110,3,2,0
1702,1721000,1,1,110,9,1,860
1702,1721000,1,1,110,8,1,550
1702,1721000,1,4,340,7,1,151
1702,1721000,1,4,340,7,2,0
1702,1721000,1,4,340,0,,
1702,1721000,1,4,340,0,,
1702,1721000,1,4,110,4,1,490
1702,1721000,1,1,110,7,1,260
1702,1721000,1,1,110,8,2,0
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,7,2,0
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,7,2,0
1702,1721000,1,1,110,12,1,700
1702,1721000,1,1,310,8,2,0
1702,1721000,1,1,110,9,1,320
1702,1721000,1,4,110,11,1,227
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,6,1,1000
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,1,,
1702,1721000,1,1,110,0,,
1702,1721000,1,9,110,7,1,400
1702,1721000,1,9,110,5,2,0
1702,1721000,1,9,110,0,,
1702,1721000,1,1,310,8,1,204
1702,1721000,1,1,310,9,2,0
1702,1721000,1,1,110,3,2,178
1702,1721000,1,4,110,0,2,0
1702,1721000,1,4,310,4,2,0
1702,1721000,1,4,310,5,2,0
1702,1721000,1,4,0,9,1,250
1702,1721000,1,4,110,4,1,300
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,380,11,1,600
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,110,5,2,0
1702,1721000,1,1,110,1,,
1702,1721000,1,1,110,5,2,0
1702,1721000,1,4,110,0,2,151
1702,1721000,1,4,110,0,2,151
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,5,1,2650
1702,1721000,1,1,110,4,2,0
1702,1721000,1,1,110,13,1,751
1702,1721000,1,1,110,3,2,151
1702,1721000,1,1,110,8,1,600
1702,1721000,1,1,110,7,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,8,1,151
1702,1721000,1,4,110,8,2,0
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,3,2,0
1702,1721000,1,4,610,10,1,151
1702,1721000,1,4,610,2,,
1702,1721000,1,1,110,4,1,300
1702,1721000,1,4,110,4,2,0
1702,1721000,1,1,110,4,2,0
1702,1721000,1,1,110,10,1,151
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,10,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,0,1,200
1702,1721000,1,4,110,0,2,0
1702,1721000,1,4,110,4,1,45
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,10,2,0
1702,1721000,1,4,110,7,2,0
1702,1721000,1,4,110,0,1,400
1702,1721000,1,1,0,11,1,550
1702,1721000,1,4,110,10,1,300
1702,1721000,1,1,110,11,1,250
1702,1721000,1,4,110,11,1,200
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,215
1702,1721000,1,1,110,3,1,1500
1702,1721000,1,4,110,0,1,350
1702,1721000,1,1,310,3,2,0
1702,1721000,1,4,310,9,1,260
1702,1721000,1,4,110,8,1,300
1702,1721000,1,1,110,11,2,300
1702,1721000,1,4,110,3,1,120
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,11,1,130
1702,1721000,1,1,110,4,2,0
1702,1721000,1,4,110,4,1,400
1702,1721000,1,1,110,2,2,0
1702,1721000,1,4,110,4,1,300
1702,1721000,1,4,110,2,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,4,1,151
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,0,2,151
1702,1721000,1,1,110,8,1,250
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,11,1,1223
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,10,2,0
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,10,1,800
1702,1721000,1,4,110,11,2,240
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,245,8,1,1000
1702,1721000,1,4,245,11,1,406
1702,1721000,1,4,245,0,,
1702,1721000,1,4,245,0,,
1702,1721000,1,1,245,3,2,0
1702,1721000,1,1,340,11,1,500
1702,1721000,1,4,340,15,2,1300
1702,1721000,1,4,340,0,,
1702,1721000,1,4,340,0,,
1702,1721000,1,1,340,3,1,151
1702,1721000,1,4,110,11,1,420
1702,1721000,1,1,110,4,1,404
1702,1721000,1,4,110,8,1,500
1702,1721000,1,1,110,12,1,600
1702,1721000,1,4,110,11,1,500
1702,1721000,1,4,110,16,1,420
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,3,,
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,1,110,11,1,450
1702,1721000,1,9,110,11,2,0
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,11,1,600
1702,1721000,1,1,110,10,2,400
1702,1721000,1,1,110,3,2,0
1702,1721000,1,4,510,11,1,250
1702,1721000,1,4,110,9,1,320
1702,1721000,1,4,310,2,1,600
1702,1721000,1,1,0,5,1,250
1702,1721000,1,4,0,5,1,70
1702,1721000,1,4,0,4,2,0
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,0,11,1,151
1702,1721000,1,4,110,1,1,300
1702,1721000,1,4,110,11,1,450
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,11,1,532
1702,1721000,1,1,110,11,2,200
1702,1721000,1,4,110,0,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,310,8,2,302
1702,1721000,1,4,110,10,2,350
1702,1721000,1,1,110,1,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,10,1,240
1702,1721000,1,1,310,11,1,2000
1702,1721000,1,4,310,10,1,400
1702,1721000,1,4,310,0,,
1702,1721000,1,1,110,11,1,1000
1702,1721000,1,1,110,12,1,500
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,4,2,300
1702,1721000,1,1,110,1,2,0
1702,1721000,1,1,110,5,2,0
1702,1721000,1,1,110,3,2,0
1702,1721000,1,1,491,10,1,800
1702,1721000,1,4,491,11,2,0
1702,1721000,1,4,491,5,2,0
1702,1721000,1,4,491,5,2,0
1702,1721000,1,4,491,1,,
1702,1721000,1,4,110,7,1,300
1702,1721000,1,4,110,5,2,0
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,8,2,452
1702,1721000,1,4,110,11,1,380
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,1,110,8,1,450
1702,1721000,1,4,110,7,2,0
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,6,1,700
1702,1721000,1,1,110,8,1,500
1702,1721000,1,4,110,11,1,2000
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,2,,
1702,1721000,1,1,110,11,1,302
1702,1721000,1,1,110,8,2,0
1702,1721000,1,4,491,4,2,300
1702,1721000,1,4,110,1,1,300
1702,1721000,1,4,491,11,1,240
1702,1721000,1,4,491,7,2,0
1702,1721000,1,4,491,4,2,0
1702,1721000,1,1,491,3,,
1702,1721000,1,2,491,16,2,0
1702,1721000,1,1,491,8,2,0
1702,1721000,1,4,491,4,2,0
1702,1721000,1,4,491,0,,
1702,1721000,1,4,240,7,1,240
1702,1721000,1,4,0,7,1,300
1702,1721000,1,4,110,11,2,0
1702,1721000,1,4,110,8,1,420
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,8,1,200
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,0,2,0
1702,1721000,1,4,110,11,1,300
1702,1721000,1,9,990,10,1,151
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,290
1702,1721000,1,4,310,11,2,0
1702,1721000,1,4,310,6,1,1400
1702,1721000,1,1,310,5,2,0
1702,1721000,1,4,110,6,2,0
1702,1721000,1,4,110,4,1,396
1702,1721000,1,1,110,0,,
1702,1721000,1,1,350,0,2,151
1702,1721000,1,4,350,11,1,151
1702,1721000,1,4,110,11,1,150
1702,1721000,1,4,110,4,1,450
1702,1721000,1,4,110,1,,
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,2,2,0
1702,1721000,1,4,110,11,1,1000
1702,1721000,1,1,110,9,2,270
1702,1721000,1,1,110,0,,
1702,1721000,1,4,110,0,,
1702,1721000,1,4,110,11,1,200
1702,1721000,1,1,110,11,1,450
1702,1721000,1,4,110,8,1,2017
1702,1721000,1,1,110,5,2,0
1702,1721000,1,4,110,11,1,302
1702,1721000,1,4,110,11,1,290
1702,1721000,1,4,110,11,1,390
1702,1721000,1,4,110,11,1,302
1702,1721000,1,4,390,11,1,330
1702,1721000,1,4,390,11,1,330
1702,1721000,1,1,390,0,,
1702,1721000,1,4,110,8,1,300
1702,1721000,1,4,110,8,2,0
1702,1721000,1,4,110,5,2,0
1702,1721000,1,4,110,2,,
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,7,1,230
1702,1721000,1,4,110,9,1,160
1702,1721000,1,4,110,11,1,600
1702,1721000,1,1,110,10,2,0
1702,1721000,1,4,110,10,1,151
1702,1721000,1,4,110,10,2,0
1702,1721000,1,1,110,5,1,408
1702,1721000,1,4,110,11,1,920
1702,1721000,1,1,110,9,2,0
1702,1721000,1,4,110,11,2,262
1702,1721000,1,1,110,16,1,1200
1702,1721000,1,1,0,11,1,600
1702,1721000,1,1,110,11,1,460
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,8,1,600
1702,1721000,1,4,110,11,2,100
1702,1721000,1,1,110,0,,
1702,1721000,1,1,110,5,1,300
1702,1721000,1,4,110,7,1,151
1702,1721000,1,4,310,8,1,300
1702,1721000,1,1,310,11,2,0
1702,1721000,1,1,310,1,,
1702,1721000,1,1,310,0,,
1702,1721000,1,1,310,0,,
1702,1721000,1,1,110,4,1,600
1702,1721000,1,4,110,4,2,0
1702,1721000,1,1,110,11,1,385
1702,1721000,1,1,110,6,2,0
1702,1721000,1,1,110,6,2,0
1702,1721000,1,4,110,7,1,225
1702,1721000,1,1,110,0,,
1702,1721000,1,4,610,11,1,1050
1702,1721000,1,1,491,10,2,0
1702,1721000,1,1,491,3,2,0
1702,1721000,1,1,491,0,,
1702,1721000,1,4,491,0,,
1702,1721000,1,4,110,10,1,750
1702,1721000,1,1,110,11,2,0
1702,1721000,1,4,110,0,,
1702,1721000,1,1,320,6,1,333
1702,1721000,1,1,320,4,2,0
1702,1721000,1,1,320,0,,
1702,1721000,1,1,320,0,,
1702,1721000,1,1,320,0,,
1702,1721000,1,1,320,0,,
1702,1721000,1,1,110,9,1,830
1702,1721000,1,1,110,11,1,300
1702,1721000,1,1,0,3,1,500
1702,1721000,1,1,310,5,1,200
1702,1721000,1,1,310,3,2,0
1702,1721000,1,1,310,7,2,0
1702,1721000,1,1,110,0,1,304
1702,1721000,1,1,110,0,2,150
1702,1721000,1,1,110,9,1,430
1702,1721000,1,1,110,11,1,1000
1702,1721000,1,1,110,11,1,500
1702,1721000,1,4,110,5,2,151
1702,1721000,1,4,110,4,2,151
1702,1721000,1,1,110,3,,
1702,1721000,1,1,110,11,1,2000
1702,1721000,1,4,110,11,2,260
1702,1721000,1,2,320,2,1,151
1702,1721000,1,1,320,1,2,0
1702,1721000,1,1,320,1,,
1702,1721000,1,1,320,0,,
1702,1721000,1,1,320,0,,
1702,1721000,1,2,110,10,2,0
1702,1721000,1,2,310,1,2,0
1702,1721000,1,1,0,5,2,0
1702,1721000,1,1,0,3,2,0
1702,1721000,1,1,0,0,,
1702,1721000,1,1,110,5,1,400
1702,1721000,1,1,110,6,1,400
1702,1721000,1,2,450,10,1,1400
1702,1721000,1,5,450,6,2,0
1702,1721000,1,5,450,0,,
1702,1721000,1,5,450,0,,
1702,1721000,1,5,450,0,,
1702,1721000,1,1,240,4,1,1200
1702,1721000,1,2,110,9,1,400
1702,1721000,1,1,110,4,1,400
1702,1721000,1,1,110,11,2,0
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,520,7,2,0
1702,1721000,1,1,110,0,1,300
1702,1721000,1,1,110,5,2,0
1702,1721000,1,1,110,11,1,400
1702,1721000,1,1,110,9,2,0
1702,1721000,1,1,110,11,1,180
1702,1721000,1,1,110,11,1,400
1702,1721000,1,1,110,10,1,151
1702,1721000,1,1,110,11,1,80
1702,1721000,1,1,110,8,1,240
1702,1721000,1,1,110,7,1,80
1702,1721000,1,5,450,7,1,400
1702,1721000,1,1,450,7,1,155
1702,1721000,1,1,450,10,2,0
1702,1721000,1,4,450,0,,
1702,1721000,1,4,0,3,2,0
1702,1721000,1,1,110,4,1,435
1702,1721000,1,1,110,7,1,151
1702,1721000,1,2,310,8,2,0
1702,1721000,1,4,310,11,2,151
1702,1721000,1,4,310,0,,
1702,1721000,1,4,310,0,,
1702,1721000,1,1,240,5,1,151
1702,1721000,1,1,0,11,1,500
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,4,2,0
1702,1721000,1,4,110,3,2,0
1702,1721000,1,4,110,1,,
1702,1721000,1,4,310,7,1,240
1702,1721000,1,4,110,8,2,130
